!DatalogFileV1.0 1580606858
#
# User :            Start : 2020/2/2 10:27:38
# PRO_RcpNameSM : SW_80.rcp
#
#-------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------+--------------------
Time	PrcsStep	PrcsTime	PrcsStepCyc	StepGrpCyc	ThrtPrs	ThrtPos	ChmPrs	PumpPrs	Chuck2Pos	RF2SetPow	RF2LoadPow	RF2RefPow	RF2Freq	RPGLoadPow	RPGRefPow	SHT2_Temp	SHT2_Pow	SHT2_Cur	SHT2_Volt	MFC09Flw	MFC08Flw	MFC07Flw	MFC04Flw	MFC05Flw	MFC06Flw	MFC09Prs	MFC08Prs	MFC07Prs	MFC04Prs	MFC05Prs	MFC06Prs	HT17_Temp	HT18_Temp	HT19_Temp	HT20_Temp	HT21_Temp	HT22_Temp	HT23_Temp	HT24_Temp	HT25_Temp	HT26_Temp	HT27_Temp	HT28_Temp	HT29_Temp	HT30_Temp	HT31_Temp	HT32_Temp	SH2HeatExFlw	HtExcSupTemp	HtExcRetTemp	RF2ForwardAI	HF_LOAD_POS_B	HF_TUNE_POS_B	HF_R_Real_B	HF_X_Image_B	HF_Z_Phase_B	HF_Z_Power_B	HF_Z_R_B	HF_Z_X_B	HF_Z_Vrms_B	HF_Z_Irms_B
54	4	5.000	1	0	2.254	40.0	2.3	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
55	4	5.000	1	0	0.785	40.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
56	4	5.000	1	0	0.785	40.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
57	5	5.000	1	0	0.785	40.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
58	5	5.000	1	0	0.785	40.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
59	5	5.000	1	0	0.785	60.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
60	5	5.000	1	0	0.785	60.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
61	5	5.000	1	0	0.785	60.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
62	6	10.000	1	0	0.785	60.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
63	6	10.000	1	0	0.785	100.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
64	6	10.000	1	0	0.785	100.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
65	6	10.000	1	0	0.785	100.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
66	6	10.000	1	0	0.785	100.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
67	6	10.000	2	0	0.785	100.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
68	6	10.000	2	0	0.785	100.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
69	6	10.000	2	0	0.785	100.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
70	6	10.000	2	0	0.785	100.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
71	6	10.000	2	0	0.785	100.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	300	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
72	7	5.000	1	0	0.785	100.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	3500	400	1500	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
73	7	5.000	1	0	0.785	100.0	0.8	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
74	7	5.000	1	0	0.181	100.0	0.2	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
75	7	5.000	1	0	0.113	100.0	0.1	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
76	7	5.000	1	0	0.026	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
77	7	5.000	1	0	0.006	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
78	7	5.000	1	0	0.006	100.0	0.0	0.000	0.00	0	0	0	0	0	0	50.0	0.0	0.00	0.00	0	0	0	0	0	0	39.9	38.8	37.7	34.4	35.5	36.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00	0.0	0.0	0	0.00	0.00	0.000	0.000	0.00	0.00	0.00	0.00	0.00	0.00
